customer_id,name,email,phone,city,state,country,signup_date,status,segment,annual_income,credit_score
1026,Customer_1026,customer_1026@company.com,555-2056,Houston,IL,USA,2025-06-19,active,standard,43059,645
1027,Customer_1027,customer_1027@company.com,555-9072,Houston,NY,USA,2024-12-29,active,standard,60060,841
1028,Customer_1028,customer_1028@company.com,555-6733,Houston,AZ,USA,2024-09-08,active,standard,28230,846
1029,Customer_1029,customer_1029@company.com,555-5968,Los Angeles,AZ,USA,2025-08-22,inactive,standard,61461,628
1030,Customer_1030,customer_1030@company.com,555-7828,Los Angeles,AZ,USA,2024-09-25,inactive,standard,65694,679
1031,Customer_1031,customer_1031@company.com,555-2502,Chicago,NY,USA,2025-03-02,inactive,premium,64535,755
1032,Customer_1032,customer_1032@company.com,555-2986,Los Angeles,TX,USA,2024-08-25,inactive,standard,63761,698
1033,Customer_1033,customer_1033@company.com,555-3425,Chicago,IL,USA,2024-10-28,active,standard,34405,672
1034,Customer_1034,customer_1034@company.com,555-5922,Phoenix,NY,USA,2025-08-02,active,standard,50278,690
1035,Customer_1035,customer_1035@company.com,555-4733,Houston,TX,USA,2024-10-19,active,standard,85275,538
1036,Customer_1036,customer_1036@company.com,555-2506,New York,AZ,USA,2025-05-10,active,standard,47555,675
1037,Customer_1037,customer_1037@company.com,555-2615,New York,NY,USA,2024-09-05,inactive,standard,61548,655
1038,Customer_1038,customer_1038@company.com,555-2096,Los Angeles,TX,USA,2025-01-31,inactive,standard,27571,756
1039,Customer_1039,customer_1039@company.com,555-2388,Los Angeles,IL,USA,2025-01-16,active,premium,48668,707
1040,Customer_1040,customer_1040@company.com,555-3118,Los Angeles,NY,USA,2025-01-08,active,standard,43062,661
1041,Customer_1041,customer_1041@company.com,555-7908,Los Angeles,CA,USA,2025-02-23,inactive,premium,46895,705
1042,Customer_1042,customer_1042@company.com,555-3265,Houston,TX,USA,2025-05-08,active,standard,48025,767
1043,Customer_1043,customer_1043@company.com,555-6542,New York,IL,USA,2024-11-16,active,standard,62214,635
1044,Customer_1044,customer_1044@company.com,555-1333,New York,AZ,USA,2024-11-11,inactive,standard,23607,774
1045,Customer_1045,customer_1045@company.com,555-9096,Chicago,AZ,USA,2024-11-01,active,standard,56311,752
1046,Customer_1046,customer_1046@company.com,555-5460,Los Angeles,IL,USA,2025-05-25,active,standard,62604,688
1047,Customer_1047,customer_1047@company.com,555-5311,Phoenix,CA,USA,2025-05-07,active,standard,50432,609
1048,Customer_1048,customer_1048@company.com,555-8826,Chicago,CA,USA,2025-04-01,inactive,premium,81661,562
1049,Customer_1049,customer_1049@company.com,555-5005,New York,TX,USA,2025-05-12,inactive,standard,27339,695
1050,Customer_1050,customer_1050@company.com,555-4189,Los Angeles,AZ,USA,2025-01-19,inactive,standard,60225,806
1051,Customer_1051,customer_1051@company.com,555-6587,Phoenix,IL,USA,2025-04-15,inactive,standard,72773,766
1052,Customer_1052,customer_1052@company.com,555-3052,Los Angeles,NY,USA,2025-02-10,active,standard,57806,740
1053,Customer_1053,customer_1053@company.com,555-9376,Phoenix,IL,USA,2025-08-13,active,premium,57547,769
1054,Customer_1054,customer_1054@company.com,555-3061,Los Angeles,CA,USA,2024-10-16,active,standard,52236,935
1055,Customer_1055,customer_1055@company.com,555-1793,New York,TX,USA,2024-11-08,inactive,premium,27764,564
1056,Customer_1056,customer_1056@company.com,555-3463,Houston,CA,USA,2025-06-24,inactive,premium,28068,527
1057,Customer_1057,customer_1057@company.com,555-8570,Houston,NY,USA,2025-05-02,active,standard,33274,604
1058,Customer_1058,customer_1058@company.com,555-4865,New York,NY,USA,2025-01-29,active,premium,30175,753
1059,Customer_1059,customer_1059@company.com,555-4258,Los Angeles,IL,USA,2025-05-31,active,standard,55099,686
1060,Customer_1060,customer_1060@company.com,555-2985,Houston,NY,USA,2024-09-03,inactive,standard,39055,639
1061,Customer_1061,customer_1061@company.com,555-8559,Los Angeles,AZ,USA,2025-03-31,active,premium,51468,581
1062,Customer_1062,customer_1062@company.com,555-2497,Chicago,NY,USA,2025-02-12,active,standard,44724,720
1063,Customer_1063,customer_1063@company.com,555-6285,Chicago,CA,USA,2025-04-08,inactive,standard,54134,778
1064,Customer_1064,customer_1064@company.com,555-9411,Los Angeles,AZ,USA,2024-12-14,active,premium,43952,664
1065,Customer_1065,customer_1065@company.com,555-3488,Chicago,IL,USA,2024-12-11,active,standard,36799,911
1066,Customer_1066,customer_1066@company.com,555-9632,Chicago,TX,USA,2025-06-01,active,standard,10386,609
1067,Customer_1067,customer_1067@company.com,555-9724,Los Angeles,AZ,USA,2024-11-15,active,standard,52512,827
1068,Customer_1068,customer_1068@company.com,555-6953,New York,CA,USA,2025-02-21,active,standard,21626,634
1069,Customer_1069,customer_1069@company.com,555-1629,New York,CA,USA,2024-12-19,active,standard,86139,701
1070,Customer_1070,customer_1070@company.com,555-4254,Houston,NY,USA,2025-03-01,active,standard,61906,639
1071,Customer_1071,customer_1071@company.com,555-2864,Houston,IL,USA,2024-10-29,active,standard,27234,745
1072,Customer_1072,customer_1072@company.com,555-3508,Houston,TX,USA,2025-05-25,active,standard,32228,549
1073,Customer_1073,customer_1073@company.com,555-9341,Houston,NY,USA,2025-02-13,inactive,standard,51786,757
1074,Customer_1074,customer_1074@company.com,555-9962,New York,CA,USA,2025-03-01,active,premium,79273,855
1075,Customer_1075,customer_1075@company.com,555-2368,Los Angeles,TX,USA,2025-04-11,active,premium,54430,741
1076,Customer_1076,customer_1076@company.com,555-8260,Los Angeles,NY,USA,2024-11-02,active,standard,38441,675
1077,Customer_1077,customer_1077@company.com,555-9887,New York,AZ,USA,2025-03-16,inactive,standard,48251,816
1078,Customer_1078,customer_1078@company.com,555-8090,Los Angeles,NY,USA,2024-12-17,inactive,standard,18727,605
1079,Customer_1079,customer_1079@company.com,555-2816,Phoenix,IL,USA,2025-04-19,inactive,premium,48615,620
1080,Customer_1080,customer_1080@company.com,555-5536,New York,CA,USA,2025-03-26,active,premium,65545,612
1081,Customer_1081,customer_1081@company.com,555-8796,Los Angeles,TX,USA,2024-12-01,active,standard,47807,677
1082,Customer_1082,customer_1082@company.com,555-2996,Houston,IL,USA,2025-03-10,active,premium,38265,732
1083,Customer_1083,customer_1083@company.com,555-4452,Chicago,CA,USA,2024-11-29,inactive,standard,58393,1017
1084,Customer_1084,customer_1084@company.com,555-4880,Chicago,IL,USA,2025-04-04,active,standard,48822,740
1085,Customer_1085,customer_1085@company.com,555-8833,Chicago,IL,USA,2025-05-08,active,standard,36870,838
1086,Customer_1086,customer_1086@company.com,555-1279,Los Angeles,AZ,USA,2024-12-15,active,standard,28073,644
1087,Customer_1087,customer_1087@company.com,555-9925,Houston,TX,USA,2025-05-23,active,standard,37386,612
1088,Customer_1088,customer_1088@company.com,555-9190,Houston,TX,USA,2025-05-25,active,standard,48951,718
1089,Customer_1089,customer_1089@company.com,555-3687,Phoenix,NY,USA,2025-07-25,active,standard,37395,804
1090,Customer_1090,customer_1090@company.com,555-8809,Chicago,NY,USA,2025-06-29,active,standard,64190,830
1091,Customer_1091,customer_1091@company.com,555-2228,Los Angeles,CA,USA,2024-12-12,active,standard,47406,611
1092,Customer_1092,customer_1092@company.com,555-3054,Los Angeles,CA,USA,2024-11-05,active,premium,68928,478
1093,Customer_1093,customer_1093@company.com,555-4898,Houston,AZ,USA,2024-12-19,active,standard,69797,769
1094,Customer_1094,customer_1094@company.com,555-5871,Chicago,NY,USA,2024-11-08,inactive,standard,40324,776
1095,Customer_1095,customer_1095@company.com,555-9788,Chicago,NY,USA,2025-03-02,inactive,premium,29037,782
1096,Customer_1096,customer_1096@company.com,555-5864,New York,AZ,USA,2025-05-03,active,standard,29368,770
1097,Customer_1097,customer_1097@company.com,555-5966,Phoenix,AZ,USA,2025-03-22,active,standard,39470,873
1098,Customer_1098,customer_1098@company.com,555-5354,Chicago,TX,USA,2025-03-22,active,standard,40732,739
1099,Customer_1099,customer_1099@company.com,555-9560,Phoenix,IL,USA,2024-11-19,inactive,premium,40208,783
1100,Customer_1100,customer_1100@company.com,555-6024,Los Angeles,AZ,USA,2024-11-08,active,standard,47409,767
1101,Customer_1101,customer_1101@company.com,555-8805,Los Angeles,CA,USA,2024-12-08,active,standard,55023,765
1102,Customer_1102,customer_1102@company.com,555-2793,Houston,AZ,USA,2025-01-09,active,standard,57911,895
1103,Customer_1103,customer_1103@company.com,555-1244,Chicago,IL,USA,2024-12-25,active,standard,32536,747
1104,Customer_1104,customer_1104@company.com,555-3713,Houston,NY,USA,2024-11-23,active,standard,55255,626
1105,Customer_1105,customer_1105@company.com,555-2967,Los Angeles,NY,USA,2025-05-23,active,standard,41323,496
1106,Customer_1106,customer_1106@company.com,555-8491,Chicago,CA,USA,2024-11-25,inactive,standard,65568,626
1107,Customer_1107,customer_1107@company.com,555-4046,Phoenix,IL,USA,2025-06-09,active,premium,34723,770
1108,Customer_1108,customer_1108@company.com,555-2260,Houston,IL,USA,2025-06-18,inactive,standard,67533,618
1109,Customer_1109,customer_1109@company.com,555-8956,New York,NY,USA,2025-05-12,active,premium,36355,660
1110,Customer_1110,customer_1110@company.com,555-1782,Chicago,IL,USA,2025-03-15,active,standard,22212,616
1111,Customer_1111,customer_1111@company.com,555-5248,Chicago,NY,USA,2025-07-03,active,standard,48744,609
1112,Customer_1112,customer_1112@company.com,555-2689,Los Angeles,NY,USA,2024-11-07,inactive,premium,33451,763
1113,Customer_1113,customer_1113@company.com,555-8178,Chicago,CA,USA,2024-11-10,active,standard,45362,778
1114,Customer_1114,customer_1114@company.com,555-3860,Los Angeles,AZ,USA,2024-11-24,active,premium,71867,582
1115,Customer_1115,customer_1115@company.com,555-7616,Los Angeles,NY,USA,2025-01-14,inactive,standard,36129,690
1116,Customer_1116,customer_1116@company.com,555-3175,Phoenix,IL,USA,2024-09-27,active,standard,30775,579
1117,Customer_1117,customer_1117@company.com,555-2044,Phoenix,AZ,USA,2024-10-31,inactive,standard,37687,736
1118,Customer_1118,customer_1118@company.com,555-2477,Houston,CA,USA,2025-04-12,active,standard,31466,484
1119,Customer_1119,customer_1119@company.com,555-6724,New York,AZ,USA,2024-09-21,active,premium,51858,616
1120,Customer_1120,customer_1120@company.com,555-6057,New York,AZ,USA,2025-06-21,active,standard,51324,536
1121,Customer_1121,customer_1121@company.com,555-1721,Los Angeles,NY,USA,2025-03-04,active,standard,24634,828
1122,Customer_1122,customer_1122@company.com,555-9962,Houston,IL,USA,2024-09-05,active,standard,53631,680
1123,Customer_1123,customer_1123@company.com,555-5240,Chicago,CA,USA,2025-04-11,active,standard,35369,514
1124,Customer_1124,customer_1124@company.com,555-3965,Houston,CA,USA,2024-11-16,active,standard,42886,681
1125,Customer_1125,customer_1125@company.com,555-3394,Chicago,IL,USA,2025-04-17,active,premium,75955,853
1126,Customer_1126,customer_1126@company.com,555-9487,New York,CA,USA,2024-12-27,inactive,standard,54742,764
1127,Customer_1127,customer_1127@company.com,555-6313,Houston,CA,USA,2025-08-21,inactive,premium,53256,703
1128,Customer_1128,customer_1128@company.com,555-3880,Phoenix,CA,USA,2024-08-29,active,standard,64102,748
1129,Customer_1129,customer_1129@company.com,555-2887,New York,IL,USA,2025-02-28,inactive,standard,36118,697
1130,Customer_1130,customer_1130@company.com,555-6574,Houston,NY,USA,2025-01-02,active,standard,52863,547
1131,Customer_1131,customer_1131@company.com,555-6715,New York,TX,USA,2025-04-04,active,premium,59733,606
1132,Customer_1132,customer_1132@company.com,555-8707,Chicago,AZ,USA,2024-11-30,active,standard,33203,490
1133,Customer_1133,customer_1133@company.com,555-2922,Los Angeles,TX,USA,2024-12-25,active,premium,68737,715
1134,Customer_1134,customer_1134@company.com,555-4017,New York,IL,USA,2025-03-28,active,premium,32865,618
1135,Customer_1135,customer_1135@company.com,555-3672,New York,AZ,USA,2025-07-02,active,standard,39549,646
1136,Customer_1136,customer_1136@company.com,555-7420,Houston,TX,USA,2024-08-27,inactive,premium,52627,786
1137,Customer_1137,customer_1137@company.com,555-2430,New York,TX,USA,2025-04-21,inactive,standard,64169,754
1138,Customer_1138,customer_1138@company.com,555-4829,Phoenix,CA,USA,2024-10-22,active,standard,52346,455
1139,Customer_1139,customer_1139@company.com,555-4442,Los Angeles,IL,USA,2024-09-28,active,premium,51484,797
1140,Customer_1140,customer_1140@company.com,555-4818,New York,AZ,USA,2024-10-10,inactive,standard,71915,798
1141,Customer_1141,customer_1141@company.com,555-9471,Chicago,CA,USA,2025-01-06,active,standard,41380,678
1142,Customer_1142,customer_1142@company.com,555-6141,Chicago,NY,USA,2025-01-07,inactive,premium,8002,622
1143,Customer_1143,customer_1143@company.com,555-3445,New York,AZ,USA,2025-01-09,inactive,standard,25068,796
1144,Customer_1144,customer_1144@company.com,555-9149,New York,NY,USA,2025-01-31,inactive,standard,72311,584
1145,Customer_1145,customer_1145@company.com,555-7715,Los Angeles,IL,USA,2025-01-29,active,standard,31077,798
1146,Customer_1146,customer_1146@company.com,555-9023,New York,CA,USA,2025-05-14,active,standard,43389,700
1147,Customer_1147,customer_1147@company.com,555-1612,Houston,NY,USA,2025-03-12,active,standard,45496,737
1148,Customer_1148,customer_1148@company.com,555-2579,Phoenix,AZ,USA,2025-06-21,inactive,standard,45297,603
1149,Customer_1149,customer_1149@company.com,555-9679,Los Angeles,TX,USA,2025-08-04,active,standard,52344,716
1150,Customer_1150,customer_1150@company.com,555-6945,New York,TX,USA,2024-08-27,active,premium,85802,772
1151,Customer_1151,customer_1151@company.com,555-5809,Phoenix,AZ,USA,2024-08-31,active,standard,56029,649
1152,Customer_1152,customer_1152@company.com,555-2722,New York,CA,USA,2024-09-11,active,premium,52372,653
1153,Customer_1153,customer_1153@company.com,555-7318,Houston,NY,USA,2025-04-13,inactive,standard,77701,695
1154,Customer_1154,customer_1154@company.com,555-8386,Chicago,IL,USA,2025-01-12,inactive,standard,56321,705
1155,Customer_1155,customer_1155@company.com,555-1892,New York,TX,USA,2025-02-24,active,standard,44089,683
1156,Customer_1156,customer_1156@company.com,555-4793,Houston,AZ,USA,2024-11-07,active,standard,66845,854
1157,Customer_1157,customer_1157@company.com,555-5558,Chicago,CA,USA,2025-06-10,inactive,standard,60913,809
1158,Customer_1158,customer_1158@company.com,555-3861,Houston,AZ,USA,2025-03-25,inactive,standard,49313,675
1159,Customer_1159,customer_1159@company.com,555-4463,Houston,CA,USA,2025-03-16,active,premium,43466,799
1160,Customer_1160,customer_1160@company.com,555-9947,Chicago,AZ,USA,2025-05-18,active,standard,47112,786
1161,Customer_1161,customer_1161@company.com,555-6669,Phoenix,AZ,USA,2025-06-07,active,standard,51317,766
1162,Customer_1162,customer_1162@company.com,555-1211,Houston,AZ,USA,2025-07-29,inactive,standard,55904,658
1163,Customer_1163,customer_1163@company.com,555-3718,New York,NY,USA,2025-05-08,active,standard,51913,726
1164,Customer_1164,customer_1164@company.com,555-6347,Houston,NY,USA,2024-12-24,inactive,standard,58631,580
1165,Customer_1165,customer_1165@company.com,555-2520,New York,NY,USA,2025-07-14,active,standard,72388,782
1166,Customer_1166,customer_1166@company.com,555-7741,Phoenix,IL,USA,2024-10-07,inactive,standard,32655,718
1167,Customer_1167,customer_1167@company.com,555-6160,Chicago,IL,USA,2024-09-14,active,premium,37882,845
1168,Customer_1168,customer_1168@company.com,555-6494,Houston,TX,USA,2025-04-25,active,premium,62485,491
1169,Customer_1169,customer_1169@company.com,555-4281,Phoenix,IL,USA,2025-01-23,active,standard,43689,786
1170,Customer_1170,customer_1170@company.com,555-6537,Los Angeles,IL,USA,2025-06-28,inactive,standard,63520,786
1171,Customer_1171,customer_1171@company.com,555-3321,Chicago,CA,USA,2024-12-30,active,standard,42283,842
1172,Customer_1172,customer_1172@company.com,555-6449,New York,NY,USA,2025-04-16,active,standard,47665,732
1173,Customer_1173,customer_1173@company.com,555-3101,New York,TX,USA,2025-01-27,active,premium,59466,573
1174,Customer_1174,customer_1174@company.com,555-6025,New York,TX,USA,2024-11-23,active,premium,13797,617
1175,Customer_1175,customer_1175@company.com,555-1873,New York,NY,USA,2025-02-13,active,standard,29380,815
1176,Customer_1176,customer_1176@company.com,555-6117,New York,NY,USA,2025-03-02,active,premium,36551,678
1177,Customer_1177,customer_1177@company.com,555-1740,Phoenix,AZ,USA,2025-07-13,inactive,standard,37735,686
1178,Customer_1178,customer_1178@company.com,555-9632,Los Angeles,IL,USA,2025-06-09,inactive,standard,47435,686
1179,Customer_1179,customer_1179@company.com,555-2691,Chicago,TX,USA,2025-01-23,inactive,premium,19672,789
1180,Customer_1180,customer_1180@company.com,555-9144,Chicago,NY,USA,2024-11-19,inactive,standard,46463,662
1181,Customer_1181,customer_1181@company.com,555-5051,Houston,TX,USA,2025-05-11,active,premium,53307,687
1182,Customer_1182,customer_1182@company.com,555-8032,Chicago,NY,USA,2025-01-08,inactive,standard,47180,655
1183,Customer_1183,customer_1183@company.com,555-7666,Houston,AZ,USA,2024-09-20,active,standard,53274,629
1184,Customer_1184,customer_1184@company.com,555-1006,Phoenix,NY,USA,2025-08-08,active,standard,63423,815
1185,Customer_1185,customer_1185@company.com,555-6163,Los Angeles,IL,USA,2024-11-28,inactive,standard,31013,611
1186,Customer_1186,customer_1186@company.com,555-3657,Houston,AZ,USA,2025-01-06,inactive,standard,46135,730
1187,Customer_1187,customer_1187@company.com,555-5986,Phoenix,CA,USA,2024-11-29,inactive,premium,67778,785
1188,Customer_1188,customer_1188@company.com,555-3233,New York,AZ,USA,2024-09-06,active,standard,62136,748
1189,Customer_1189,customer_1189@company.com,555-1333,Los Angeles,TX,USA,2025-02-04,active,standard,86540,708
1190,Customer_1190,customer_1190@company.com,555-9129,Phoenix,AZ,USA,2024-08-26,inactive,premium,57622,690
1191,Customer_1191,customer_1191@company.com,555-6187,Los Angeles,AZ,USA,2025-01-06,inactive,standard,38619,594
1192,Customer_1192,customer_1192@company.com,555-4165,New York,TX,USA,2024-08-30,active,standard,30228,865
1193,Customer_1193,customer_1193@company.com,555-3211,Los Angeles,NY,USA,2024-12-23,active,premium,49290,546
1194,Customer_1194,customer_1194@company.com,555-8916,Los Angeles,IL,USA,2024-09-26,active,standard,93579,624
1195,Customer_1195,customer_1195@company.com,555-9150,Chicago,IL,USA,2024-12-09,inactive,premium,37669,768
1196,Customer_1196,customer_1196@company.com,555-1063,Los Angeles,NY,USA,2025-07-18,active,premium,28829,636
1197,Customer_1197,customer_1197@company.com,555-6195,Phoenix,IL,USA,2025-06-28,active,standard,7643,652
1198,Customer_1198,customer_1198@company.com,555-8848,New York,CA,USA,2024-08-27,inactive,standard,42435,748
1199,Customer_1199,customer_1199@company.com,555-6471,New York,AZ,USA,2025-03-26,inactive,premium,69833,797
1200,Customer_1200,customer_1200@company.com,555-1697,New York,NY,USA,2025-04-22,active,standard,56399,675
1201,Customer_1201,customer_1201@company.com,555-6713,New York,CA,USA,2025-06-22,inactive,premium,30335,801
1202,Customer_1202,customer_1202@company.com,555-3508,Phoenix,AZ,USA,2025-08-23,inactive,standard,60080,669
1203,Customer_1203,customer_1203@company.com,555-1843,New York,AZ,USA,2025-02-16,active,standard,68966,740
1204,Customer_1204,customer_1204@company.com,555-9224,Chicago,CA,USA,2025-05-14,active,standard,53215,908
1205,Customer_1205,customer_1205@company.com,555-5822,Houston,IL,USA,2024-09-07,active,standard,56990,636
1206,Customer_1206,customer_1206@company.com,555-8309,New York,AZ,USA,2025-01-02,inactive,standard,48821,763
1207,Customer_1207,customer_1207@company.com,555-8620,Houston,AZ,USA,2025-01-15,active,standard,54932,629
1208,Customer_1208,customer_1208@company.com,555-6837,Los Angeles,CA,USA,2024-09-29,inactive,standard,40660,580
1209,Customer_1209,customer_1209@company.com,555-6483,Chicago,IL,USA,2025-03-04,active,standard,35810,778
1210,Customer_1210,customer_1210@company.com,555-6093,Los Angeles,CA,USA,2025-04-12,inactive,premium,39342,732
1211,Customer_1211,customer_1211@company.com,555-9317,Los Angeles,IL,USA,2025-07-13,active,standard,47381,830
1212,Customer_1212,customer_1212@company.com,555-5988,Chicago,AZ,USA,2025-01-13,active,standard,29522,540
1213,Customer_1213,customer_1213@company.com,555-4470,Phoenix,TX,USA,2024-11-15,active,standard,47145,684
1214,Customer_1214,customer_1214@company.com,555-6414,New York,TX,USA,2024-12-25,inactive,standard,40516,651
1215,Customer_1215,customer_1215@company.com,555-5599,Chicago,IL,USA,2025-01-27,active,standard,60212,721
1216,Customer_1216,customer_1216@company.com,555-7101,Phoenix,IL,USA,2025-02-22,inactive,standard,31950,607
1217,Customer_1217,customer_1217@company.com,555-3869,Houston,NY,USA,2025-07-12,active,standard,59416,676
1218,Customer_1218,customer_1218@company.com,555-1075,Chicago,CA,USA,2025-04-30,active,standard,64694,876
1219,Customer_1219,customer_1219@company.com,555-8199,Phoenix,CA,USA,2024-08-29,inactive,standard,69058,743
1220,Customer_1220,customer_1220@company.com,555-7049,New York,CA,USA,2025-05-01,active,standard,20985,594
1221,Customer_1221,customer_1221@company.com,555-9409,Los Angeles,AZ,USA,2025-07-17,active,standard,61482,833
1222,Customer_1222,customer_1222@company.com,555-2026,Houston,TX,USA,2025-03-14,active,premium,45800,675
1223,Customer_1223,customer_1223@company.com,555-1748,Los Angeles,IL,USA,2024-11-06,active,standard,34074,649
1224,Customer_1224,customer_1224@company.com,555-7834,Chicago,AZ,USA,2025-07-17,inactive,standard,42392,658
1225,Customer_1225,customer_1225@company.com,555-6720,Phoenix,NY,USA,2025-06-19,active,standard,69000,493
1226,Customer_1226,customer_1226@company.com,555-4624,Chicago,TX,USA,2025-04-24,active,premium,44708,620
1227,Customer_1227,customer_1227@company.com,555-4216,New York,TX,USA,2025-01-20,active,standard,48884,724
1228,Customer_1228,customer_1228@company.com,555-2595,Los Angeles,CA,USA,2024-11-21,active,standard,44568,656
1229,Customer_1229,customer_1229@company.com,555-7628,New York,AZ,USA,2025-02-28,inactive,standard,64186,534
1230,Customer_1230,customer_1230@company.com,555-6691,Chicago,NY,USA,2024-11-07,inactive,premium,59509,510
1231,Customer_1231,customer_1231@company.com,555-9140,New York,CA,USA,2025-02-03,active,standard,51615,825
1232,Customer_1232,customer_1232@company.com,555-3032,Los Angeles,AZ,USA,2025-06-12,active,standard,51317,764
1233,Customer_1233,customer_1233@company.com,555-8071,Los Angeles,AZ,USA,2025-05-17,inactive,standard,27953,646
1234,Customer_1234,customer_1234@company.com,555-3944,Chicago,IL,USA,2025-04-11,active,standard,50758,653
1235,Customer_1235,customer_1235@company.com,555-4426,New York,IL,USA,2025-02-06,active,standard,58181,638
1236,Customer_1236,customer_1236@company.com,555-5043,Los Angeles,AZ,USA,2024-09-02,active,premium,20326,666
1237,Customer_1237,customer_1237@company.com,555-2637,New York,IL,USA,2025-05-18,inactive,standard,50066,579
1238,Customer_1238,customer_1238@company.com,555-1793,New York,TX,USA,2025-03-11,active,standard,67688,681
1239,Customer_1239,customer_1239@company.com,555-4357,Chicago,TX,USA,2024-12-25,active,standard,37349,627
1240,Customer_1240,customer_1240@company.com,555-4152,Chicago,IL,USA,2024-11-12,active,premium,58097,926
1241,Customer_1241,customer_1241@company.com,555-8490,Los Angeles,AZ,USA,2025-05-10,active,standard,38066,668
1242,Customer_1242,customer_1242@company.com,555-2851,Chicago,TX,USA,2025-04-16,active,standard,61265,768
1243,Customer_1243,customer_1243@company.com,555-2618,Houston,CA,USA,2025-07-21,active,standard,64399,844
1244,Customer_1244,customer_1244@company.com,555-7993,Chicago,IL,USA,2024-09-16,inactive,standard,35540,640
1245,Customer_1245,customer_1245@company.com,555-8579,Los Angeles,AZ,USA,2025-07-16,active,standard,53802,604
1246,Customer_1246,customer_1246@company.com,555-7133,Houston,CA,USA,2025-07-05,inactive,standard,57720,674
1247,Customer_1247,customer_1247@company.com,555-6105,Phoenix,NY,USA,2024-11-06,active,standard,40619,628
1248,Customer_1248,customer_1248@company.com,555-9161,Houston,IL,USA,2025-07-13,active,standard,56591,752
1249,Customer_1249,customer_1249@company.com,555-4928,Los Angeles,TX,USA,2024-12-13,active,standard,32357,812
1250,Customer_1250,customer_1250@company.com,555-7114,Chicago,NY,USA,2025-03-24,inactive,standard,63662,696
1251,Customer_1251,customer_1251@company.com,555-3245,Chicago,CA,USA,2024-09-18,active,standard,40966,652
1252,Customer_1252,customer_1252@company.com,555-2840,Chicago,NY,USA,2025-08-22,active,premium,33850,842
1253,Customer_1253,customer_1253@company.com,555-1351,Phoenix,CA,USA,2025-02-13,active,premium,75927,749
1254,Customer_1254,customer_1254@company.com,555-6892,Phoenix,TX,USA,2025-04-25,active,premium,42038,455
1255,Customer_1255,customer_1255@company.com,555-3132,Los Angeles,AZ,USA,2025-02-07,active,premium,27630,678
1256,Customer_1256,customer_1256@company.com,555-7239,Phoenix,TX,USA,2025-03-23,inactive,standard,42660,652
1257,Customer_1257,customer_1257@company.com,555-4583,Houston,NY,USA,2025-03-28,active,standard,36638,855
1258,Customer_1258,customer_1258@company.com,555-5589,Phoenix,IL,USA,2025-07-24,active,premium,65667,659
1259,Customer_1259,customer_1259@company.com,555-2995,New York,TX,USA,2024-10-14,active,standard,55028,817
1260,Customer_1260,customer_1260@company.com,555-2821,New York,AZ,USA,2025-01-14,inactive,standard,55555,680
1261,Customer_1261,customer_1261@company.com,555-7302,Los Angeles,CA,USA,2025-05-15,inactive,standard,49546,714
1262,Customer_1262,customer_1262@company.com,555-6309,Houston,AZ,USA,2025-04-11,active,premium,45600,675
1263,Customer_1263,customer_1263@company.com,555-7376,Phoenix,TX,USA,2025-07-14,active,premium,29266,783
1264,Customer_1264,customer_1264@company.com,555-7269,Los Angeles,TX,USA,2025-01-20,inactive,standard,48098,680
1265,Customer_1265,customer_1265@company.com,555-7624,New York,CA,USA,2025-08-04,active,premium,56401,561
1266,Customer_1266,customer_1266@company.com,555-2320,Los Angeles,CA,USA,2024-11-14,active,standard,60323,571
1267,Customer_1267,customer_1267@company.com,555-6000,Phoenix,TX,USA,2024-12-11,active,standard,80878,864
1268,Customer_1268,customer_1268@company.com,555-8794,Houston,IL,USA,2024-09-10,inactive,standard,55108,676
1269,Customer_1269,customer_1269@company.com,555-9294,Chicago,TX,USA,2025-02-18,active,standard,55539,722
1270,Customer_1270,customer_1270@company.com,555-4914,Houston,AZ,USA,2024-10-03,active,standard,34501,927
1271,Customer_1271,customer_1271@company.com,555-5975,New York,IL,USA,2025-07-27,active,premium,49935,547
1272,Customer_1272,customer_1272@company.com,555-8499,New York,IL,USA,2025-02-15,active,standard,57496,697
1273,Customer_1273,customer_1273@company.com,555-7617,Los Angeles,TX,USA,2024-12-12,inactive,standard,40146,709
1274,Customer_1274,customer_1274@company.com,555-2087,New York,TX,USA,2025-05-11,inactive,premium,41805,577
1275,Customer_1275,customer_1275@company.com,555-5749,Chicago,IL,USA,2024-11-30,active,premium,35007,650
1276,Customer_1276,customer_1276@company.com,555-1978,Los Angeles,AZ,USA,2025-02-26,inactive,standard,72376,889
1277,Customer_1277,customer_1277@company.com,555-7238,Los Angeles,TX,USA,2025-06-03,active,standard,42960,755
1278,Customer_1278,customer_1278@company.com,555-4904,Chicago,IL,USA,2024-10-21,active,standard,54614,632
1279,Customer_1279,customer_1279@company.com,555-4549,Houston,AZ,USA,2025-06-21,active,premium,60662,842
1280,Customer_1280,customer_1280@company.com,555-2322,New York,IL,USA,2024-12-16,inactive,premium,42051,591
1281,Customer_1281,customer_1281@company.com,555-6729,New York,AZ,USA,2025-03-07,inactive,premium,29718,539
1282,Customer_1282,customer_1282@company.com,555-5391,Chicago,AZ,USA,2024-10-27,inactive,standard,40031,681
1283,Customer_1283,customer_1283@company.com,555-9589,Phoenix,NY,USA,2025-06-24,active,premium,70429,648
1284,Customer_1284,customer_1284@company.com,555-9288,Houston,CA,USA,2025-05-29,inactive,standard,57442,796
